노드아이디,노드유형,노드명칭,회전제한유무,노드영문명,엑스좌표,와이좌표,이전노드아이디,편집일자,비고
2070021600,도로교차점,고산초등학교앞,N,Gosanchodeunghakgyoap,127.10716,37.73111,,,103/어린이보호구역
2070049600,도로교차점,정문부장군묘앞1,N,Jeongmunbujanggunmyoap1,127.08328,37.74391,,,
2070047100,도로교차점,롯데마트여성전용주차장앞,Y,Rotdemateuyeoseongjeonyongjuchajangap,127.08358,37.7431,,,롯데마트앞
2070054100,도로교차점,금성빌라앞,N,Geumseongbillaap,127.02956,37.7459,,,103/공영주차장진출입구
2070069900,속성변화점,신촌경로당앞,N,Sinchongyeongnodangap,127.03503,37.75157,,,도로명상이
2070067200,도로교차점,한신주택앞,N,Hansinjutaegap,127.06034,37.75051,,,
2070021900,도로교차점,동문1단지아파트앞,N,Dongmun1Danjiapateuap,127.08457,37.73116,,,
2070070700,속성변화점,의성운수앞,N,Uiseongunsuap,127.05631,37.75187,,,차선수변화
2070075400,도로교차점,세림오피스텔앞,N,Serimopiseuterap,127.07739,37.75571,,,
2070076600,도로교차점,평화아파트앞,N,Pyeonghwaapateuap,127.07728,37.75676,,,
2070076400,도로교차점,성모의료기앞,N,Seongmouiryogiap,127.07705,37.75669,,,
2070010600,속성변화점,한빛교회앞,N,Hanbitgyohoeap,127.04974,37.71611,,,도로명상이
2350087000,도로교차점,천보초등학교앞,N,Cheonbochodeunghakgyoap,127.09313,37.83342,,,
2070010500,속성변화점,호원동성당앞,N,Howondongseongdangap,127.04622,37.71607,,,어린이보호구역
2070054200,도로교차점,의정부우체국앞,N,Uijeongbuuchegugap,127.08031,37.7459,,,
2070079500,도로시종점,의정부면허시험장앞,N,Uijeongbumyeonheosiheomjangap,127.07544,37.75933,,,
2350065100,도로시설물,광사리교,N,Gwangsarigyo,127.07025,37.78666,,,
2070039800,도로교차점,SK주유소앞4,N,SKJuyusoap4,127.08616,37.74004,,,주유소앞
2070047300,도로교차점,새롬전자앞,N,Saeromjeonjaap,127.08128,37.74322,,,
2070011700,도로시종점,호원초교입구,N,Howonchogyoipgu,127.0406,37.72109,,,
2070001403,속성변화점,회룡역입구,N,Hoeryongyeogipgu,127.04818,37.724,,,육교
2070040700,도로교차점,평화의광장앞,Y,Pyeonghwauigwangjangap,127.0348,37.74028,,,
2070006000,도로시설물,호원고가교1,N,Howongogagyo1,127.04455,37.70266,,,
2070028000,도로교차점,용현건영아파트앞,N,Yonghyeongeonyeongapateuap,127.07962,37.73471,,,
2070052200,속성변화점,가능초교입구,N,Ganeungchogyoipgu,127.03461,37.74498,,,어린이보호구역
2070059700,도로교차점,경기도제2청사주차장앞,Y,Gyeonggidoje2Cheongsajuchajangap,127.06966,37.74791,,,103/어린이보호구역
2070072500,도로교차점,금오초등학교입구,N,Geumochodeunghakgyoipgu,127.06654,37.7531,,,103/어린이보호구역
2070060400,도로교차점,산성교회앞,N,Sanseonggyohoeap,127.04712,37.74829,,,
2070073800,도로교차점,의정부지방검찰청앞,N,Uijeongbujibanggeomchalcheongap,127.03229,37.75432,,,
2070003101,도로교차점,가능3동사무소앞,Y,Ganeung3Dongsamusoap,127.03159,37.74298,,,
2350089800,도로교차점,근린공원앞4,N,Geullingongwonap4,127.06619,37.8375,,,
2070045500,속성변화점,롯데마트출구2,N,Rotdemateuchulgu2,127.08382,37.74241,,,롯데마트출구
2070011400,도로교차점,신일유토빌앞,N,Siniryutobirap,127.04556,37.72022,,,
2070011900,도로교차점,신영빌라앞,N,Sinyeongbillaap,127.04504,37.72122,,,
2070075200,도로교차점,금오자동차공업사앞,N,Geumojadongchagongeopsaap,127.07324,37.75559,,,
2410020200,도로시설물,대덕교,N,Daedeokgyo,126.7512,37.68849,,,
2180037200,도로교차점,성사주교지하차도1,N,Seongsajugyojihachado1,126.83719,37.65984,,,
2180009101,도로시설물,벽제육교1,N,Byeokjeyukgyo1,126.88045,37.67779,,,
2410020900,도로교차점,신원아침도시1차앞,N,Sinwonachimdosi1Chaap,126.76169,37.68905,,,
2180009200,도로교차점,대자삼거리1,N,Daejasamgeori1,126.88714,37.67745,,,
2410020500,도로교차점,탄현동일신아파트앞,N,Tanhyeondongilsinapateuap,126.7648,37.68871,,,
2180009302,도로시설물,벽제육교,N,Byeokjeyukgyo,126.89258,37.68049,,,
2180030700,도로교차점,화정역앞1,Y,Hwajeongyeogap1,126.83015,37.63093,,,
2180032900,도로교차점,덕양우체국앞1,Y,Deogyanguchegugap1,126.83497,37.63758,,,
2190029900,도로교차점,성원아파트 1,N,"1, Sungwon Apt.",126.79426,37.70645,,,
2410013600,도로교차점,산들주유소앞,Y,Sandeuljuyusoap,126.77602,37.68315,,,
2410016700,도로교차점,명성터미널앞,N,Myeongseongteomineorap,126.77279,37.68566,,,
1040000700,도로시설물,프라임유치원앞,Y,Peuraimyuchiwonap,127.09972,37.53796,1040000700,2008-03-25,
1040000709,IC및JC,강변북로램프분기점,N,Gangbyeonbungnoraempeubungijeom,127.0992,37.53749,1040000700,2008-04-08,
1190002100,도로교차점,이순재소아과,N,Isunjaesoagwa,126.94462,37.51061,1190002100,2008-03-25,
1230002004,IC및JC,올림픽대로진출,N,Ollimpikdaerojinchul,127.07598,37.51736,1230002000,2008-04-08,
1180000602,IC및JC,대영빌딩,N,Daeyeongbilding,126.91266,37.51928,1180000600,2008-05-10,
1160001516,IC및JC,남부순환로-시흥대로진입램프1,N,Nambusunhwallo-Siheungdaerojinipraempeu1,126.89955,37.48026,1160001500,2008-05-10,
1180004600,도로교차점,도림고가밑,N,Dorimgogamit,126.89864,37.51067,1180004600,2008-03-25,
1230007400,도로교차점,방이주유소,N,Bangijuyuso,127.12108,37.51057,1230007400,2008-03-25,
1180004900,도로교차점,협진철강,N,Hyeopjincheolgang,126.89191,37.51316,1180004900,2008-03-25,
1180001315,IC및JC,서부간선도로-제물포길램프분기점,N,Seobuganseondoro-Jemulpogillaempeubungijeom,126.89183,37.5299,1180001300,2008-04-08,
2130013708,IC및JC,구로칠성3차아파트,N,Gurochilseong3Chaapateu,126.87607,37.4892,2130013700,2008-05-10,
1190000305,IC및JC,올림픽대로-노들길램프분기점,N,Ollimpikdaerojinchul,126.93632,37.5153,1190000300,2008-04-08,
1190000302,IC및JC,올림픽대로-노들길램프분기점,N,Nodeulgiljinip,126.9357,37.51511,1190000300,2008-04-08,
1230004805,IC및JC,삼전로진입,N,Samjeollojinip,127.08586,37.50172,1230004800,2008-04-08,
1230004804,IC및JC,탄천하단길진출,N,Tancheonhadangiljinchul,127.08564,37.50183,1230004800,2008-04-08,
1240000708,IC및JC,88하단길진출,N,88Hadangiljinchul,127.12043,37.54322,1240000700,2008-04-08,
1100005000,도로교차점,월계4동사무소앞,N,Wolgye4Dongsamusoap,127.06112,37.6315,1100005000,2008-03-25,
1070000102,IC및JC,월곡역입구,N,Wolgogyeogip-gu,127.0407,37.6006,1070000100,2008-04-08,
1070000101,IC및JC,마스터카센타앞,N,Maseuteokasentaap,127.04044,37.60024,1070000100,2008-03-25,
1100000100,속성변화점,월릉교서,Y,Wolleunggyoseo,127.07051,37.61599,1100000100,2008-03-25,
1100000103,IC및JC,월릉교남단,Y,Wolleunggyonamdan,127.07011,37.61588,1050001500,2008-04-08,
1100008500,도로교차점,은행사거리(서울),N,Eunhaengsageori(Seoul),127.07674,37.65067,1100008500,2008-03-25,
1100005900,도로교차점,을지병원,Y,Eulji General Hospital,127.07036,37.63718,1100005900,2008-03-25,
1100004800,도로교차점,월계2PB,N,Wolgye2PB,127.05575,37.62813,1100004800,2008-03-25,
1070006100,도로교차점,장위사거리,Y,Jangwisageori,127.06074,37.61284,1070006100,2008-03-25,
1070006700,도로교차점,광운초등교앞,Y,Gwangunchodeunggyoap,127.05395,37.61973,1070006700,2008-03-25,
1070000300,IC및JC,종암사거리,Y,Jongamsageo-ri,127.03223,37.60331,1070000300,2008-04-08,
1100001500,도로교차점,중계역,Y,Junggye Station,127.06391,37.64553,1100001500,2008-03-25,
1050001400,도로교차점,중랑교(중랑로터리),Y,Jungnanggyo(Jungnangnoteori),127.06724,37.59155,1050001400,2008-03-25,
1060000500,도로교차점,중랑전화국,Y,Jungnangjeonhwaguk,127.08014,37.59131,1060000500,2008-03-25,
1100006100,도로교차점,중평초교,N,Jungpyeongchogyo,127.06465,37.63802,1100006100,2008-03-25,
1060001900,도로교차점,중화역,Y,Junghwa Station,127.0795,37.60157,1060001900,2008-03-25,
1090002300,도로교차점,창4동사무소,Y,Chang4Dongsamuso,127.05122,37.65237,1090002300,2008-03-25,
1100002100,도로교차점,창동교,Y,Changdonggyo,127.05513,37.65303,1100002100,2008-03-25,
1100008700,도로교차점,청암고교,Y,Cheongamgogyo,127.07296,37.65151,1100008700,2008-03-25,
1100000300,도로교차점,태릉입구역,Y,Taereung Station,127.07562,37.61763,1100000300,2008-03-25,
1100005500,도로교차점,하계5-6단지,Y,Hagye5-6-danji,127.06614,37.63462,1100005500,2008-03-25,
1100001000,도로교차점,하계역,Y,Hagye Station,127.06825,37.63591,1100001000,2008-03-25,
1070005400,도로교차점,미아사거리,Y,Miasageori,127.03032,37.60914,1070005400,2008-03-25,
1060002800,도로교차점,봉화환승주차장,Y,Bonghwahwanseungjuchajang,127.09346,37.61652,1060002800,2008-03-25,
1100003900,도로교차점,구묵동사거리,Y,Gumukdongsageori,127.07849,37.61866,1100003900,2008-03-25,
1080000800,도로교차점,삼양입구사거리,Y,Samyangipgusageori,127.02986,37.61711,1080000800,2008-03-25,
1100009300,도로교차점,삿갓봉근린공원,Y,Satgatbonggeullingongwon,127.07514,37.65772,1100009300,2008-03-25,
1100003000,도로교차점,상계11~13단지,Y,Sanggye11~13-danji,127.05708,37.6673,1100003000,2008-03-25,
1100002000,도로교차점,상계주공아파트6단지,Y,Sanggyejugongapateu6-danji,127.06138,37.65147,1100002000,2008-03-25,
1100002500,도로교차점,상계7~9단지,Y,Sanggye7~9-danji,127.05872,37.66117,1100002500,2008-03-25,
1100009100,도로교차점,상계7동사무소,Y,Sanggye7Dongsamuso,127.067,37.65568,1100009100,2008-03-25,
1100001800,도로교차점,상계백병원,Y,Sanggye Paik Hospital,127.06218,37.64896,1100001800,2008-03-25,
1100009600,도로교차점,상계역,N,Sanggye Station,127.0725,37.65982,1100009600,2008-03-25,
1100009200,도로교차점,상계초교입구,Y,Sanggyechogyoipgu,127.06659,37.65707,1100009200,2008-03-25,
1060004500,도로교차점,남태우로터리,Y,Namtaeuroteori,127.08648,37.59266,1060004500,2008-03-25,
1060001100,도로교차점,상봉역,N,Sangbong Station,127.0855,37.59628,1060001100,2008-03-25,
1060001200,도로교차점,우정아파트,N,Ujeong Apt.,127.08853,37.59717,1060001200,2008-03-25,
1100010200,도로교차점,상계상원초교,N,Sanggyesangwonchogyo,127.06055,37.66879,1100010200,2008-03-25,
1070004800,도로교차점,상월곡역,Y,Sangwolgok Station,127.04762,37.6059,1070004800,2008-03-25,
1060000800,도로교차점,새서울극장앞,Y,Saeseoulgeukjangap,127.07276,37.59309,1060000800,2008-03-25,
1100007200,도로교차점,서라벌고교,N,Seorabeolgogyo,127.0765,37.64448,1100007200,2008-03-25,
1070002300,도로교차점,성북구청앞,N,Seongbukgucheongap,127.01537,37.58995,1070002300,2008-03-25,
1070002600,도로교차점,돈암로터리,N,Donamnoteori,127.01312,37.59177,1070002600,2008-03-25,
2070003302,도로교차점,OB맥주물류센타앞,N,OBMaekjumullyusentaap,127.02161,37.74097,,,
2070065800,도로교차점,SK뷰아파트앞,N,SKByuapateuap,127.0365,37.7502,,,
2070064600,도로교차점,동아빌딩앞,N,Dongabildingap,127.04573,37.74981,,,
2070045000,도로시설물,흥선교,N,Heungseongyo,127.03471,37.74213,,,
2070057300,도로교차점,의정부1동사무소앞,N,Uijeongbu1Dongsamusoap,127.04803,37.74703,,,
2070035800,도로시종점,디지탈프라자앞,N,Dijitalpeurajaap,127.08636,37.73792,,,
2070043200,도로교차점,삼화주택앞,N,Samhwajutaegap,127.0465,37.74106,,,
2070026700,도로시종점,신숙주선생묘입구,N,Sinsukjuseonsaengmyoipgu,127.10865,37.73398,,,도로시종점
2070052700,도로시종점,중앙교회앞,N,Junganggyohoeap,127.04496,37.74525,,,도로시종점
2070059900,속성변화점,의정부1동공영주차장앞,N,Uijeongbu1Donggongyeongjuchajangap,127.04857,37.74797,,,의정부1동 공영주차장
2070060000,도로교차점,공영주차장입구1,N,Gongyeongjuchajangipgu1,127.04838,37.74809,,,
2070010700,도로교차점,푸른마을아파트앞,N,Pureunmaeurapateuap,127.04848,37.71614,,,
2070031600,도로교차점,장미2차아파트앞,N,Jangmi2Chaapateuap,127.08614,37.73657,,,
2070050500,도로교차점,공영주차장앞2,N,Gongyeongjuchajangap2,127.03135,37.74435,,,103/공영주차장진출입구
2070013800,도로시종점,동네교앞,N,Dongnegyoap,127.05638,37.72445,,,
2070042900,속성변화점,용현사앞,N,Yonghyeonsaap,127.07776,37.74103,,,차로수상이
2070001402,도로교차점,회룡교1,Y,Hoeryonggyo1,127.04821,37.72429,,,104/회룡교
2070009200,도로교차점,우성2차아파트앞1,N,Useong2Chaapateuap1,127.04986,37.71284,,,
2070007100,도로시종점,진산아트빌앞,N,Jinsanateubirap,127.04579,37.7072,,,
2070000302,속성변화점,신도7차아파트입구,N,Sindo7Chaapateuipgu,127.04772,37.70328,,,어린이보호구역
2070077500,도로교차점,우보빌딩앞,N,Ubobildingap,127.03421,37.75811,,,
2070055800,속성변화점,퍼스트스포렉스앞,N,Peoseuteuseuporekseuap,127.06759,37.74668,,,어린이보호구역
2070055100,도로교차점,대광주택앞,N,Daegwangjutaegap,127.06772,37.74649,,,103/어린이보호구역
2070058400,속성변화점,제1호어린이공원앞,N,Je1Hoeorinigongwonap,127.06795,37.74745,,,어린이보호구역
2070057800,도로교차점,종합카클리닉앞,N,Jonghapkakeullinigap,127.06806,37.74724,,,
2070055600,도로교차점,새말초등학교앞,N,Saemalchodeunghakgyoap,127.06834,37.74666,,,103/어린이보호구역
2070057900,도로교차점,청사부대찌게앞,N,Cheongsabudaejjigeap,127.06829,37.74731,,,
2070080400,도로교차점,계림오피스프라자앞,N,Gyerimopiseupeurajaap,127.03258,37.75986,,,
2070061900,도로시종점,학교앞1,N,Hakgyoap1,127.04055,37.7489,,,
2070056600,도로교차점,푸른내과앞,N,Pureunnaegwaap,127.04275,37.74685,,,103/어린이보호구역
2070014500,도로교차점,한신2차아파트앞,N,Hansin2Chaapateuap,127.04412,37.72588,,,
2070044600,도로시종점,수원지노인정,N,Suwonjinoinjeong,127.02054,37.74193,,,
2070027100,도로교차점,용현주공1단지앞,N,Yonghyeonjugong1Danjiap,127.08001,37.73436,,,
2330028100,도로시설물,반월3교1,N,Banwol3Gyo1,126.86217,37.27258,,,
2310000200,도로교차점,송산교,N,Songsangyo,127.23498,36.93914,,,
2310004500,도로시종점,석암교,N,Seogamgyo,127.35215,37.00286,,,
2310002300,도로시설물,한운교,N,Hanungyo,127.3323,36.98334,,,
2360009300,도로시설물,지현교,N,Jihyeongyo,127.26531,37.9335,,,
2390005900,도로시설물,호명교,N,Homyeonggyo,127.45882,37.71685,,,KOTI원본에서 추출(내업)
2330018100,도로시종점,사강입구교차로,N,Sagangipgugyocharo,126.74792,37.21164,,,
2330010600,도로교차점,상안리삼거리,N,Sangallisamgeori,126.70588,37.17548,,,
2330012300,도로교차점,시청앞교차로,N,Sicheongapgyocharo,126.82926,37.19721,,,
2330023100,도로교차점,양로교차로,N,Yangnogyocharo,126.8609,37.23349,,,
2330020400,도로교차점,수원대삼거리,N,Suwondaesamgeori,126.97441,37.2216,,,
2330027100,도로교차점,원평리앞1,N,Wonpyeongniap1,126.92119,37.25094,,,
2330009600,도로교차점,구장사거리1,N,Gujangsageori1,126.89438,37.1687,,,
2330009700,도로교차점,구장사거리,N,Gujangsageori,126.89398,37.16904,,,
2330006900,도로교차점,동오사거리,N,Dongosageori,126.95304,37.13103,,,
2260004400,도로교차점,의왕어린이집,N,Uiwangeorinijip,126.98678,37.3929,,,
2290010300,도로교차점,낙하IC3,N,NakhaIC3,126.73807,37.82605,,,
2290008400,도로교차점,성동사거리1,N,Seongdongsageori1,126.68999,37.7856,,,
2290008300,도로교차점,성동사거리,N,Seongdongsageori,126.69073,37.78505,,,
2290000700,도로교차점,와동3거리,N,Wa-dong3Geori,126.75684,37.73183,,,
2290000600,도로교차점,운정4거리,N,Unjeong4Geori,126.75864,37.7288,,,
2290009700,도로교차점,방축삼거리1,N,Bangchuksamgeori1,126.86342,37.80745,,,
2290009800,도로교차점,방축삼거리2,N,Bangchuksamgeori2,126.8492,37.80844,,,
2290011100,도로교차점,대능사거리,N,Daeneungsageori,126.86215,37.84379,,,
2290014100,도로교차점,독서삼거리,N,Dokseosamgeori,126.80832,37.86734,,,
2310002100,도로교차점,제2산업단지사거리,N,Je2Saneopdanjisageori,127.26255,36.97895,,,
2230002100,도로교차점,중원사거리,N,Jungwonsageori,127.06848,37.14897,,,
2330021300,도로교차점,후문교차로,N,Humungyocharo,127.07157,37.22718,,,
2230002200,도로교차점,대한정형외과앞사거리,N,Daehanjeonghyeongoegwaapsageori,127.06358,37.14947,,,
2230002400,도로교차점,남촌오거리,N,Namchonogeori,127.06137,37.14967,,,
2310015800,도로교차점,동항사거리,N,Donghangsageori,127.19579,37.05815,,,
2310009800,도로교차점,가사교차로,N,Gasagyocharo,127.28855,37.02162,,,
2310009500,도로교차점,가사교차로1,N,Gasagyocharo1,127.28844,37.021,,,
2310009400,도로교차점,가사교차로2,N,Gasagyocharo2,127.28835,37.0205,,,
2310006800,도로교차점,금산사거리1,N,Geumsansageori1,127.27061,37.01103,,,
2310008500,도로교차점,농심사거리,N,Nongsimsageori,127.25027,37.01503,,,
2310008700,도로교차점,농심앞사거리,N,Nongsimapsageori,127.25026,37.01517,,,
2310006000,도로교차점,서인사거리,N,Seoinsageori,127.26951,37.00755,,,
2310008800,도로교차점,영성재사거리,N,Yeongseongjaesageori,127.26773,37.01611,,,
2310025100,도로교차점,천주교공원묘지,N,Cheonjugyogongwonmyoji,127.31229,37.1061,,,
2300017000,도로교차점,갈산삼거리1,N,Galsansamgeori1,127.46838,37.2819,,,
2300015600,도로교차점,시외버스터미널사거리,N,Sioebeoseuteomineolsageori,127.4468,37.27664,,,
2300019600,도로교차점,소정리사거리,N,Sojeongnisageori,127.46192,37.30242,,,
2300016800,도로교차점,분수대오거리,N,Bunsudaeogeori,127.44695,37.28084,,,
2300017900,도로교차점,증포중학교사거리,N,Jeungpojunghakgyosageori,127.45314,37.28915,,,
2300017300,도로교차점,창전사거리1,N,Changjeonsageori1,127.44715,37.28436,,,
2300015700,도로교차점,터미널사거리4,N,Teomineolsageori4,127.44679,37.27823,,,
2300020700,도로교차점,현방삼거리,N,Hyeonbangsamgeori,127.48587,37.33486,,,
2370020900,도로교차점,상품삼거리,N,Sangpumsamgeori,127.44381,37.40526,,,
2300002900,도로교차점,설성문화마을사거리,N,Seolseongmunhwamaeulsageori,127.51762,37.13333,,,
2370005300,도로교차점,삼군사거리1,N,Samgunsageori1,127.55717,37.22342,,,
2370005100,도로교차점,삼군사거리,N,Samgunsageori,127.55644,37.22148,,,
2400004100,도로교차점,지평사거리,N,Jipyeongsageori,127.63678,37.47508,,,
2400000700,도로교차점,우회도로삼거리3,N,Uhoedorosamgeori3,127.75413,37.41625,,,
2150001900,도로교차점,시민회관삼거리1,N,Siminhoegwansamgeori1,127.04382,37.90622,,,
2380009200,도로교차점,방아교1,N,Bangagyo1,127.09725,38.17471,,,
2380009100,도로시설물,방아교2,N,Bangagyo2,127.09824,38.17449,,,
2360009400,도로교차점,지현삼거리1,N,Jihyeonsamgeori1,127.2659,37.93367,,,
